pair_order,pair_id,from_order,from_station_id,from_station_name,to_order,to_station_id,to_station_name,w1_distance_m,distance_km,w2_average_lanes,w3_protection_proxy,w3_child_protection_proxy,w3_senior_protection_proxy,w3_disabled_protection_proxy,w3_classification,w4_average_absolute_grade_pct,w4_classification
369,ST008__ST020,8,ST008,시흥능곡역,20,ST020,시화공업단지[왼쪽부근],10511.0,10.511,3.1512350183723807,0.191074926,0.191074926,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.960084443,PRELIMINARY_90M
370,ST008__ST021,8,ST008,시흥능곡역,21,ST021,오이도 포구 해양관광 단지,18785.0,18.785,2.882337147186888,0.119404601,0.091910555,0.027494046,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.333115438,PRELIMINARY_90M
371,ST008__ST022,8,ST008,시흥능곡역,22,ST022,오이도박물관,16992.0,16.992,2.269036747791978,0.205776754,0.177809106,0.027967648,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.02411338,PRELIMINARY_90M
372,ST008__ST023,8,ST008,시흥능곡역,23,ST023,오이도역,9826.0,9.826,1.8153652262265678,0.14008535,0.14008535,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.229381042,PRELIMINARY_90M
373,ST008__ST024,8,ST008,시흥능곡역,24,ST024,목감고등학교,7693.0,7.693,1.9795588103840667,0.07423355,0.07423355,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.860852365,PRELIMINARY_90M
374,ST008__ST025,8,ST008,시흥능곡역,25,ST025,목감동행정복지센터,7469.0,7.469,1.988740417472464,0.077787688,0.048246665,0.065136385,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.782089357,PRELIMINARY_90M
375,ST008__ST026,8,ST008,시흥능곡역,26,ST026,은계파크자이,9104.0,9.104,1.959757043038742,0.215824011,0.164891535,0.050932476,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.802888396,PRELIMINARY_90M
376,ST008__ST027,8,ST008,시흥능곡역,27,ST027,은행동행정복지센터,8933.0,8.933,1.9781235549054759,0.197632505,0.145725353,0.051907151,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.905223139,PRELIMINARY_90M
377,ST008__ST028,8,ST008,시흥능곡역,28,ST028,매화산업단지,8534.0,8.534,1.9269660940085112,0.132284324,0.132284324,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.663161369,PRELIMINARY_90M
378,ST008__ST029,8,ST008,시흥능곡역,29,ST029,관곡공원,4389.0,4.389,2.156570265400262,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.417489749,PRELIMINARY_90M
379,ST008__ST030,8,ST008,시흥능곡역,30,ST030,장곡도서관,2575.0,2.575,2.0,0.366377515,0.366377515,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.637122017,PRELIMINARY_90M
380,ST008__ST031,8,ST008,시흥능곡역,31,ST031,마전저수지,6115.0,6.115,2.0361220445288395,0.213170314,0.213170314,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.326926888,PRELIMINARY_90M
381,ST008__ST032,8,ST008,시흥능곡역,32,ST032,희망공원,12758.0,12.758,2.951580605254282,0.151931089,0.151931089,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.907340228,PRELIMINARY_90M
382,ST008__ST033,8,ST008,시흥능곡역,33,ST033,타원산업단지,10699.0,10.699,3.158903558335437,0.128664141,0.128664141,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.141908628,PRELIMINARY_90M
383,ST008__ST034,8,ST008,시흥능곡역,34,ST034,군자디지털과학고등학교,5212.0,5.212,1.9117330107174155,0.292305874,0.292305874,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.735701128,PRELIMINARY_90M
384,ST008__ST035,8,ST008,시흥능곡역,35,ST035,산들공원,4859.0,4.859,1.965398368544659,0.241179969,0.241179969,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.957531633,PRELIMINARY_90M
385,ST008__ST036,8,ST008,시흥능곡역,36,ST036,시흥시립군자도서관,4468.0,4.468,3.322939983305055,0.221339234,0.221339234,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.518784026,PRELIMINARY_90M
386,ST008__ST037,8,ST008,시흥능곡역,37,ST037,군자동행정복지센터,4944.0,4.944,3.099278481155629,0.296311656,0.296311656,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.296729813,PRELIMINARY_90M
387,ST008__ST038,8,ST008,시흥능곡역,38,ST038,능곡도서관,1312.0,1.312,1.7792547011816842,0.151985076,0.099637532,0.070249169,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.827909169,PRELIMINARY_90M
388,ST008__ST039,8,ST008,시흥능곡역,39,ST039,능곡힐스테이트,1410.0,1.41,1.7943819357778974,0.196901186,0.0,0.196901186,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.602752376,PRELIMINARY_90M
389,ST008__ST040,8,ST008,시흥능곡역,40,ST040,갯골생태공원,4204.0,4.204,2.0,0.457811993,0.457811993,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.321369187,PRELIMINARY_90M
390,ST008__ST041,8,ST008,시흥능곡역,41,ST041,연꽃테마파크,5243.0,5.243,1.856989325542413,0.211669005,0.159007329,0.105780532,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.097986625,PRELIMINARY_90M
391,ST008__ST042,8,ST008,시흥능곡역,42,ST042,시흥시청역,2105.0,2.105,1.4865056605326343,0.125084013,0.125084013,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.593123333,PRELIMINARY_90M
392,ST008__ST043,8,ST008,시흥능곡역,43,ST043,시흥종합버스터미널,9822.0,9.822,3.3718222028660656,0.27147472,0.27147472,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.233456668,PRELIMINARY_90M
393,ST008__ST044,8,ST008,시흥능곡역,44,ST044,경기과학기술대학교,9845.0,9.845,3.3708627586547335,0.30400091,0.30400091,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.295432289,PRELIMINARY_90M
394,ST008__ST045,8,ST008,시흥능곡역,45,ST045,시흥중앙도서관,9919.0,9.919,3.4582290329618446,0.283603446,0.283603446,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.222501302,PRELIMINARY_90M
395,ST008__ST046,8,ST008,시흥능곡역,46,ST046,배곧1동행정복지센터,12662.0,12.662,2.3310094314983836,0.107164139,0.107164139,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.373808917,PRELIMINARY_90M
396,ST008__ST047,8,ST008,시흥능곡역,47,ST047,배곧2동행정복지센터,14818.0,14.818,2.786503429503744,0.1557205,0.1557205,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.193397772,PRELIMINARY_90M
397,ST008__ST048,8,ST008,시흥능곡역,48,ST048,정왕평생학습관 사거리,9811.0,9.811,2.3990711302241006,0.224075837,0.224075837,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.485684758,PRELIMINARY_90M
398,ST008__ST049,8,ST008,시흥능곡역,49,ST049,거북섬 웨이브파크 정문,20055.0,20.055,2.87015728176192,0.095649735,0.095649735,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.098141278,PRELIMINARY_90M
399,ST008__ST050,8,ST008,시흥능곡역,50,ST050,시흥한라3차아파트,14112.0,14.112,2.7272706740161086,0.111182208,0.111182208,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.262457176,PRELIMINARY_90M
400,ST008__ST051,8,ST008,시흥능곡역,51,ST051,연성중학교,3584.0,3.584,2.033364282623199,0.203001614,0.178070339,0.048116588,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.581588549,PRELIMINARY_90M
401,ST008__ST052,8,ST008,시흥능곡역,52,ST052,가온그린공원,2055.0,2.055,2.0,0.328329708,0.328329708,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,5.381209551,PRELIMINARY_90M
402,ST008__ST053,8,ST008,시흥능곡역,53,ST053,오이도 빨강등대,19150.0,19.15,2.8654899652635466,0.115529815,0.09044632,0.025083495,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.341641964,PRELIMINARY_90M
403,ST008__ST054,8,ST008,시흥능곡역,54,ST054,시흥 프리미엄 아울렛,8474.0,8.474,2.118722442640392,0.201490511,0.201490511,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.450436707,PRELIMINARY_90M
404,ST008__ST055,8,ST008,시흥능곡역,55,ST055,해양생태과학관,19600.0,19.6,2.871345863255345,0.088080377,0.088080377,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.126063085,PRELIMINARY_90M
405,ST009__ST010,9,ST009,능곡중앙공원,10,ST010,은계호수공원,9691.0,9.691,2.29332305979191,0.207927752,0.175648579,0.058300051,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.020392326,PRELIMINARY_90M
406,ST009__ST011,9,ST009,능곡중앙공원,11,ST011,배곧생명공원,13637.0,13.637,2.6258313192187823,0.132429178,0.109483052,0.04144345,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.975099642,PRELIMINARY_90M
407,ST009__ST012,9,ST009,능곡중앙공원,12,ST012,신천역,9230.0,9.23,2.079155224614918,0.314081779,0.229949921,0.111454562,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.348627829,PRELIMINARY_90M
408,ST009__ST013,9,ST009,능곡중앙공원,13,ST013,삼미시장,9533.0,9.533,2.044910643566718,0.336297045,0.275183927,0.109998038,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.263124604,PRELIMINARY_90M
409,ST009__ST014,9,ST009,능곡중앙공원,14,ST014,시흥대야역,13409.0,13.409,2.541805665232799,0.294165062,0.219377929,0.168556282,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.817984239,PRELIMINARY_90M
410,ST009__ST015,9,ST009,능곡중앙공원,15,ST015,목감택지개발예정지구,5902.0,5.902,2.0201812566671036,0.180228914,0.180228914,0.099111033,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.891380857,PRELIMINARY_90M
411,ST009__ST016,9,ST009,능곡중앙공원,16,ST016,물왕호수,4339.0,4.339,1.9124735141481584,0.245312237,0.245312237,0.134901491,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.439840082,PRELIMINARY_90M
412,ST009__ST017,9,ST009,능곡중앙공원,17,ST017,장곡동,3477.0,3.477,1.9638082698292665,0.45438424,0.364332145,0.162644864,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.302419954,PRELIMINARY_90M
413,ST009__ST018,9,ST009,능곡중앙공원,18,ST018,정왕역,10735.0,10.735,2.392884336098931,0.253786149,0.224636968,0.05264691,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.665801204,PRELIMINARY_90M
414,ST009__ST019,9,ST009,능곡중앙공원,19,ST019,시화병원,10406.0,10.406,2.4930300112958856,0.230123804,0.200050307,0.054316337,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.771978233,PRELIMINARY_90M
415,ST009__ST020,9,ST009,능곡중앙공원,20,ST020,시화공업단지[왼쪽부근],10520.0,10.52,3.15249532086178,0.240155396,0.240155396,0.031284208,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.809710265,PRELIMINARY_90M
416,ST009__ST021,9,ST009,능곡중앙공원,21,ST021,오이도 포구 해양관광 단지,18957.0,18.957,2.939905146985015,0.166577651,0.122831567,0.057048382,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.10989888,PRELIMINARY_90M
417,ST009__ST022,9,ST009,능곡중앙공원,22,ST022,오이도박물관,17857.0,17.857,2.3401497011026753,0.221919165,0.177785413,0.058257155,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.663606098,PRELIMINARY_90M
418,ST009__ST023,9,ST009,능곡중앙공원,23,ST023,오이도역,10456.0,10.456,2.280880731978156,0.228354375,0.198428371,0.054049945,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.536089925,PRELIMINARY_90M
419,ST009__ST024,9,ST009,능곡중앙공원,24,ST024,목감고등학교,6788.0,6.788,2.1061863448320617,0.240880001,0.240880001,0.086193074,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.692084153,PRELIMINARY_90M
420,ST009__ST025,9,ST009,능곡중앙공원,25,ST025,목감동행정복지센터,6963.0,6.963,2.1349319188717595,0.217188943,0.140523126,0.151111218,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.335237025,PRELIMINARY_90M
421,ST009__ST026,9,ST009,능곡중앙공원,26,ST026,은계파크자이,9276.0,9.276,2.0945292813519925,0.310445008,0.226732291,0.110899302,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.318711925,PRELIMINARY_90M
422,ST009__ST027,9,ST009,능곡중앙공원,27,ST027,은행동행정복지센터,9105.0,9.105,2.1150789574271274,0.294373865,0.20908945,0.112981425,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.406833091,PRELIMINARY_90M
423,ST009__ST028,9,ST009,능곡중앙공원,28,ST028,매화산업단지,7906.0,7.906,1.8163242159413575,0.203786429,0.203786429,0.074025087,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.220534155,PRELIMINARY_90M
424,ST009__ST029,9,ST009,능곡중앙공원,29,ST029,관곡공원,4562.0,4.562,2.4231442712656004,0.204923527,0.178849884,0.12823664,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.421968536,PRELIMINARY_90M
425,ST009__ST030,9,ST009,능곡중앙공원,30,ST030,장곡도서관,3408.0,3.408,2.053963435245604,0.448659017,0.413718063,0.17184827,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.366873749,PRELIMINARY_90M
426,ST009__ST031,9,ST009,능곡중앙공원,31,ST031,마전저수지,6981.0,6.981,2.2468611351412107,0.256364936,0.239325801,0.083802691,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.126192366,PRELIMINARY_90M
427,ST009__ST032,9,ST009,능곡중앙공원,32,ST032,희망공원,12767.0,12.767,2.9527692893746162,0.192399538,0.192399538,0.02577607,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.78392832,PRELIMINARY_90M
428,ST009__ST033,9,ST009,능곡중앙공원,33,ST033,타원산업단지,10708.0,10.708,3.1601346829823638,0.176932327,0.176932327,0.030730754,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.994283261,PRELIMINARY_90M
429,ST009__ST034,9,ST009,능곡중앙공원,34,ST034,군자디지털과학고등학교,5438.0,5.438,3.0482330688038717,0.45363226,0.45363226,0.060550946,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.293272439,PRELIMINARY_90M
430,ST009__ST035,9,ST009,능곡중앙공원,35,ST035,산들공원,5085.0,5.085,3.1705169235060016,0.415926001,0.415926001,0.064729724,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.401700163,PRELIMINARY_90M
431,ST009__ST036,9,ST009,능곡중앙공원,36,ST036,시흥시립군자도서관,4477.0,4.477,3.3255331202319405,0.336615531,0.336615531,0.073519269,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.161998942,PRELIMINARY_90M
432,ST009__ST037,9,ST009,능곡중앙공원,37,ST037,군자동행정복지센터,4953.0,4.953,3.102056456122923,0.400364762,0.400364762,0.066454291,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.974338855,PRELIMINARY_90M
433,ST009__ST038,9,ST009,능곡중앙공원,38,ST038,능곡도서관,744.0,0.744,2.0,0.97496266,0.515421611,0.830516213,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.451338391,PRELIMINARY_90M
434,ST009__ST039,9,ST009,능곡중앙공원,39,ST039,능곡힐스테이트,792.0,0.792,2.0,0.496869839,0.318845713,0.496869839,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.848295282,PRELIMINARY_90M
435,ST009__ST040,9,ST009,능곡중앙공원,40,ST040,갯골생태공원,5511.0,5.511,1.9576878879411694,0.325495522,0.303897424,0.106224801,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.652679251,PRELIMINARY_90M
436,ST009__ST041,9,ST009,능곡중앙공원,41,ST041,연꽃테마파크,4947.0,4.947,2.0,0.445959962,0.414150317,0.228422442,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.886617052,PRELIMINARY_90M
437,ST009__ST042,9,ST009,능곡중앙공원,42,ST042,시흥시청역,2781.0,2.781,2.0552547795934166,0.436775112,0.393968211,0.210534951,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.330781896,PRELIMINARY_90M
438,ST009__ST043,9,ST009,능곡중앙공원,43,ST043,시흥종합버스터미널,9831.0,9.831,3.3729547340069628,0.323895134,0.323895134,0.033463188,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.07290647,PRELIMINARY_90M
439,ST009__ST044,9,ST009,능곡중앙공원,44,ST044,경기과학기술대학교,9854.0,9.854,3.3719937985373485,0.356277282,0.356277282,0.033391482,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.135066913,PRELIMINARY_90M
440,ST009__ST045,9,ST009,능곡중앙공원,45,ST045,시흥중앙도서관,9928.0,9.928,3.459266989298956,0.335504972,0.335504972,0.033139442,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.063427956,PRELIMINARY_90M
441,ST009__ST046,9,ST009,능곡중앙공원,46,ST046,배곧1동행정복지센터,10940.0,10.94,2.3731400637119227,0.284122724,0.255525034,0.051650852,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.610873325,PRELIMINARY_90M
442,ST009__ST047,9,ST009,능곡중앙공원,47,ST047,배곧2동행정복지센터,13366.0,13.366,2.3647311189132942,0.217031184,0.193623772,0.042276587,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.53097519,PRELIMINARY_90M
443,ST009__ST048,9,ST009,능곡중앙공원,48,ST048,정왕평생학습관 사거리,10150.0,10.15,3.379835703661929,0.394095672,0.394095672,0.032414758,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.0216349,PRELIMINARY_90M
444,ST009__ST049,9,ST009,능곡중앙공원,49,ST049,거북섬 웨이브파크 정문,18333.0,18.333,2.9458694955092493,0.200141912,0.183080716,0.030814562,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.617224696,PRELIMINARY_90M
445,ST009__ST050,9,ST009,능곡중앙공원,50,ST050,시흥한라3차아파트,14456.0,14.456,2.6998806259466566,0.173526724,0.151882268,0.039092479,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.902023938,PRELIMINARY_90M
446,ST009__ST051,9,ST009,능곡중앙공원,51,ST051,연성중학교,3757.0,3.757,2.362689895391398,0.44241947,0.386984181,0.201582447,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.307538535,PRELIMINARY_90M
447,ST009__ST052,9,ST009,능곡중앙공원,52,ST052,가온그린공원,2888.0,2.888,2.0636774551337727,0.436398537,0.395167823,0.202782874,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.846507662,PRELIMINARY_90M
448,ST009__ST053,9,ST009,능곡중앙공원,53,ST053,오이도 빨강등대,19322.0,19.322,2.922118613968596,0.161844685,0.120795231,0.054100022,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.122659917,PRELIMINARY_90M
449,ST009__ST054,9,ST009,능곡중앙공원,54,ST054,시흥 프리미엄 아울렛,9339.0,9.339,2.2685819910687415,0.23274666,0.199253272,0.060493069,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.72230605,PRELIMINARY_90M
450,ST009__ST055,9,ST009,능곡중앙공원,55,ST055,해양생태과학관,17878.0,17.878,2.9490926921153138,0.194494697,0.177000778,0.031596111,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.635614727,PRELIMINARY_90M
451,ST010__ST011,10,ST010,은계호수공원,11,ST011,배곧생명공원,14419.0,14.419,2.69970186174858,0.134767266,0.134767266,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.432122385,PRELIMINARY_90M
452,ST010__ST012,10,ST010,은계호수공원,12,ST012,신천역,2361.0,2.361,2.79221465563128,0.473443851,0.473443851,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.295026039,PRELIMINARY_90M
453,ST010__ST013,10,ST010,은계호수공원,13,ST013,삼미시장,2822.0,2.822,2.499145512681044,0.559085533,0.559085533,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.040771125,PRELIMINARY_90M
454,ST010__ST014,10,ST010,은계호수공원,14,ST014,시흥대야역,1525.0,1.525,2.792670740390496,0.667821134,0.57752438,0.090296754,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.2539899,PRELIMINARY_90M
455,ST010__ST015,10,ST010,은계호수공원,15,ST015,목감택지개발예정지구,12143.0,12.143,2.234310052801355,0.088177732,0.088177732,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.131597958,PRELIMINARY_90M
456,ST010__ST016,10,ST010,은계호수공원,16,ST016,물왕호수,10580.0,10.58,2.2218545891823154,0.101231567,0.101231567,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.247297419,PRELIMINARY_90M
457,ST010__ST017,10,ST010,은계호수공원,17,ST017,장곡동,9371.0,9.371,2.3066653175877168,0.196613464,0.196613464,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.921374112,PRELIMINARY_90M
458,ST010__ST018,10,ST010,은계호수공원,18,ST018,정왕역,13413.0,13.413,2.5311976888004213,0.150974113,0.150974113,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.105287265,PRELIMINARY_90M
459,ST010__ST019,10,ST010,은계호수공원,19,ST019,시화병원,13084.0,13.084,2.614335613808798,0.129561627,0.129561627,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.174584011,PRELIMINARY_90M
460,ST010__ST020,10,ST010,은계호수공원,20,ST020,시화공업단지[왼쪽부근],15053.0,15.053,2.695635617895412,0.150987549,0.150987549,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.79527489,PRELIMINARY_90M
461,ST010__ST021,10,ST010,은계호수공원,21,ST021,오이도 포구 해양관광 단지,19739.0,19.739,2.98140198464788,0.166931525,0.140767002,0.026164523,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.707173565,PRELIMINARY_90M
462,ST010__ST022,10,ST010,은계호수공원,22,ST022,오이도박물관,20533.0,20.533,2.437397583610009,0.158947261,0.135800931,0.02314633,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.557131665,PRELIMINARY_90M
463,ST010__ST023,10,ST010,은계호수공원,23,ST023,오이도역,13134.0,13.134,2.444962058789667,0.128545576,0.128545576,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.991803446,PRELIMINARY_90M
464,ST010__ST024,10,ST010,은계호수공원,24,ST024,목감고등학교,13029.0,13.029,2.26457433281353,0.126023181,0.126023181,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.084237872,PRELIMINARY_90M
465,ST010__ST025,10,ST010,은계호수공원,25,ST025,목감동행정복지센터,10313.0,10.313,2.6681422923957845,0.226109508,0.224029999,0.058254689,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.851874621,PRELIMINARY_90M
466,ST010__ST026,10,ST010,은계호수공원,26,ST026,은계파크자이,1220.0,1.22,2.405341600576404,0.254629654,0.254629654,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.537591702,PRELIMINARY_90M
467,ST010__ST027,10,ST010,은계호수공원,27,ST027,은행동행정복지센터,1085.0,1.085,1.0,0.896875795,0.896875795,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.453282362,PRELIMINARY_90M
468,ST010__ST028,10,ST010,은계호수공원,28,ST028,매화산업단지,3734.0,3.734,2.2597817465071626,0.156648005,0.156648005,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.499811713,PRELIMINARY_90M
469,ST010__ST029,10,ST010,은계호수공원,29,ST029,관곡공원,6442.0,6.442,1.9174650738285552,0.188232734,0.166201252,0.022031482,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.720342834,PRELIMINARY_90M
470,ST010__ST030,10,ST010,은계호수공원,30,ST030,장곡도서관,9934.0,9.934,2.2601702712098652,0.221216871,0.221216871,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.8544822,PRELIMINARY_90M
471,ST010__ST031,10,ST010,은계호수공원,31,ST031,마전저수지,9658.0,9.658,2.479447707539169,0.110845888,0.110845888,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.494180019,PRELIMINARY_90M
472,ST010__ST032,10,ST010,은계호수공원,32,ST032,희망공원,16474.0,16.474,2.579651703785799,0.119684193,0.119684193,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.721306746,PRELIMINARY_90M
473,ST010__ST033,10,ST010,은계호수공원,33,ST033,타원산업단지,16338.0,16.338,2.6297900865004307,0.154359226,0.154359226,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.706035902,PRELIMINARY_90M
474,ST010__ST034,10,ST010,은계호수공원,34,ST034,군자디지털과학고등학교,13248.0,13.248,2.231006078009116,0.186156382,0.186156382,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.483501326,PRELIMINARY_90M
475,ST010__ST035,10,ST010,은계호수공원,35,ST035,산들공원,12895.0,12.895,2.256979911424926,0.164014244,0.164014244,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.504960698,PRELIMINARY_90M
476,ST010__ST036,10,ST010,은계호수공원,36,ST036,시흥시립군자도서관,13158.0,13.158,2.7029607165088714,0.180562017,0.180562017,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.397695151,PRELIMINARY_90M
477,ST010__ST037,10,ST010,은계호수공원,37,ST037,군자동행정복지센터,13634.0,13.634,2.643526031926503,0.209161055,0.209161055,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.35598137,PRELIMINARY_90M
478,ST010__ST038,10,ST010,은계호수공원,38,ST038,능곡도서관,9372.0,9.372,2.330701975467328,0.167732728,0.160396489,0.00984506,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.022751487,PRELIMINARY_90M
